State,ZipCode,TaxRegionName,StateRate,EstimatedCombinedRate,EstimatedCountyRate,EstimatedCityRate,EstimatedSpecialRate,RiskLevel
OR,97449,"SOUTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97450,"SOUTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97451,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97452,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97453,"CENTRAL COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97454,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97455,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97456,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97457,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97458,"SOUTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97459,"SOUTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97461,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97462,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97463,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97464,"SOUTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97465,"SOUTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97466,"SOUTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
